"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2018","750.03","762.76","762.76","749.07","","-2.08%"
"03/01/2018","766.00","773.57","773.86","764.74","","-1.23%"
"02/28/2018","775.52","780.28","780.84","775.52","","-0.71%"
"02/27/2018","781.09","781.09","781.09","781.09","","-0.18%"
"02/26/2018","782.47","780.78","784.66","780.60","","0.50%"
"02/23/2018","778.59","778.26","779.21","774.86","","0.22%"
"02/22/2018","776.89","775.35","777.95","769.89","","-0.12%"
"02/21/2018","777.86","775.85","778.29","770.65","","0.16%"
"02/20/2018","776.63","771.99","776.63","770.59","","0.60%"
"02/19/2018","772.00","777.65","778.60","771.11","","-0.62%"
"02/16/2018","776.84","770.44","777.99","770.44","","1.09%"
"02/15/2018","768.45","765.64","772.16","765.64","","0.60%"
"02/14/2018","763.86","757.44","765.19","753.48","","1.07%"
"02/13/2018","755.77","760.92","762.75","755.77","","-0.63%"
"02/12/2018","760.56","754.61","765.04","754.61","","1.17%"
"02/09/2018","751.77","760.49","762.55","749.49","","-1.45%"
"02/08/2018","762.81","775.83","775.83","761.14","","-1.60%"
"02/07/2018","775.24","763.71","777.77","763.16","","1.97%"
"02/06/2018","760.25","766.28","770.02","754.10","","-2.41%"
"02/05/2018","779.05","788.95","788.95","778.30","","-1.56%"
"02/02/2018","791.41","801.27","801.27","791.29","","-1.38%"
"02/01/2018","802.47","808.22","812.69","800.89","","-0.47%"
"01/31/2018","806.24","808.28","810.32","805.36","","-0.17%"
"01/30/2018","807.60","812.30","813.09","806.47","","-0.91%"
"01/29/2018","815.01","816.31","817.28","814.42","","-0.19%"
"01/26/2018","816.58","812.56","817.56","812.52","","0.50%"
"01/25/2018","812.48","816.47","819.23","810.45","","-0.56%"
"01/24/2018","817.02","820.97","822.00","817.02","","-0.50%"
"01/23/2018","821.13","821.08","822.99","819.42","","0.17%"
"01/22/2018","819.70","817.37","819.82","816.54","","0.32%"
"01/19/2018","817.12","813.09","817.67","812.83","","0.54%"
"01/18/2018","812.74","812.23","814.28","810.15","","0.20%"
"01/17/2018","811.10","810.19","812.71","808.99","","-0.09%"
"01/16/2018","811.87","811.46","814.97","810.32","","0.13%"
"01/15/2018","810.81","812.05","812.26","810.03","","-0.16%"
"01/12/2018","812.13","809.95","812.91","809.00","","0.31%"
"01/11/2018","809.62","812.90","813.42","808.21","","-0.33%"
"01/10/2018","812.30","814.66","814.90","809.99","","-0.38%"
"01/09/2018","815.38","812.07","815.78","812.07","","0.43%"
"01/08/2018","811.90","810.90","813.03","810.50","","0.27%"
"01/05/2018","809.74","802.87","809.74","802.87","","0.93%"
"01/04/2018","802.26","797.02","803.45","797.02","","0.89%"
"01/03/2018","795.19","792.19","796.99","792.19","","0.48%"
"01/02/2018","791.38","793.02","793.28","788.18","","-0.21%"
"12/29/2017","793.07","794.15","794.84","792.26","","-0.09%"
"12/28/2017","793.80","795.94","796.40","792.88","","-0.23%"
"12/27/2017","795.66","794.18","796.92","793.54","","0.07%"
"12/22/2017","795.11","795.79","796.34","793.74","","-0.11%"
"12/21/2017","795.96","790.39","796.26","788.04","","0.60%"
"12/20/2017","791.21","796.62","796.91","790.02","","-0.68%"
"12/19/2017","796.61","799.90","801.45","796.16","","-0.40%"
"12/18/2017","799.83","792.40","800.54","792.40","","1.16%"
"12/15/2017","790.68","791.41","791.67","788.41","","-0.19%"
"12/14/2017","792.15","794.92","795.11","792.15","","-0.46%"
"12/13/2017","795.79","797.54","797.54","795.79","","-0.24%"
"12/12/2017","797.67","792.95","797.68","791.21","","0.67%"
"12/11/2017","792.34","793.01","794.53","791.78","","-0.05%"
"12/08/2017","792.75","789.74","794.62","789.74","","0.74%"
"12/07/2017","786.96","786.40","789.69","785.37","","0.03%"
"12/06/2017","786.72","785.81","788.02","779.96","","-0.11%"
"12/05/2017","787.56","787.31","789.55","784.49","","-0.18%"
"12/04/2017","788.98","783.74","792.09","783.74","","0.91%"
"12/01/2017","781.86","787.45","788.94","780.31","","-0.70%"
"11/30/2017","787.39","790.36","795.03","787.39","","-0.32%"
"11/29/2017","789.92","791.82","795.51","789.85","","0.24%"
"11/28/2017","788.00","784.02","788.58","783.36","","0.56%"
"11/27/2017","783.63","786.22","789.52","783.63","","-0.45%"
"11/24/2017","787.21","788.31","791.32","786.99","","-0.13%"
"11/23/2017","788.22","786.46","789.36","783.18","","0.04%"
"11/22/2017","787.90","790.21","793.23","787.90","","-0.27%"
"11/21/2017","790.01","785.82","791.75","783.97","","0.44%"
"11/20/2017","786.53","782.24","787.28","780.15","","0.68%"
"11/17/2017","781.19","783.81","784.34","778.91","","-0.29%"
"11/16/2017","783.49","778.97","784.25","778.97","","0.81%"
"11/15/2017","777.20","780.22","780.22","773.09","","-0.49%"
"11/14/2017","781.06","784.90","787.61","779.43","","-0.58%"
"11/13/2017","785.58","789.70","791.04","781.36","","-0.66%"
"11/10/2017","790.77","794.12","795.45","790.08","","-0.35%"
"11/09/2017","793.55","802.56","803.06","792.67","","-1.08%"
"11/08/2017","802.21","802.67","803.66","799.28","","-0.05%"
"11/07/2017","802.60","807.45","809.02","801.90","","-0.49%"
"11/06/2017","806.53","805.12","807.20","804.11","","0.14%"
"11/03/2017","805.44","804.02","805.70","803.04","","0.28%"
"11/02/2017","803.17","806.09","807.44","800.49","","-0.45%"
"11/01/2017","806.80","805.03","809.40","805.03","","0.40%"
"10/31/2017","803.62","801.19","804.26","801.06","","0.34%"
"10/30/2017","800.92","799.53","802.09","798.69","","0.12%"
"10/27/2017","799.93","797.50","800.59","797.45","","0.56%"
"10/26/2017","795.49","786.80","795.86","785.68","","1.08%"
"10/25/2017","787.01","790.77","793.92","786.21","","-0.56%"
"10/24/2017","791.48","793.75","795.51","791.10","","-0.36%"
"10/23/2017","794.36","794.17","796.09","792.45","","0.16%"
"10/20/2017","793.11","791.58","793.88","791.44","","0.27%"
"10/19/2017","791.01","795.16","795.16","788.37","","-0.62%"
"10/18/2017","795.93","794.07","797.39","793.74","","0.29%"
"10/17/2017","793.60","796.17","796.56","793.60","","-0.25%"
"10/16/2017","795.56","796.95","797.61","795.34","","0.00%"
"10/13/2017","795.59","795.51","796.88","794.00","","0.29%"
"10/12/2017","793.28","793.43","793.86","791.32","","0.06%"
"10/11/2017","792.80","792.45","793.65","791.07","","0.01%"
"10/10/2017","792.76","792.06","793.69","791.16","","-0.01%"
"10/09/2017","792.87","792.40","794.59","791.86","","0.19%"
"10/06/2017","791.37","793.94","794.42","790.15","","-0.39%"
"10/05/2017","794.50","791.97","794.50","790.92","","0.18%"
"10/04/2017","793.10","794.21","794.51","790.86","","-0.08%"
"10/03/2017","793.74","792.94","793.74","791.99","","0.15%"
"10/02/2017","792.55","789.10","792.55","789.10","","0.51%"
"09/29/2017","788.55","784.67","788.55","784.00","","0.47%"
"09/28/2017","784.90","783.44","784.90","782.04","","0.20%"
"09/27/2017","783.34","780.32","784.75","780.32","","0.41%"
"09/26/2017","780.13","780.22","781.32","778.97","","0.04%"
"09/25/2017","779.84","779.20","781.13","778.92","","0.19%"
"09/22/2017","778.35","776.40","779.28","776.00","","0.09%"
"09/21/2017","777.66","777.12","779.10","776.34","","0.24%"
"09/20/2017","775.77","775.24","777.01","774.40","","-0.03%"
"09/19/2017","776.03","774.25","776.10","773.69","","0.05%"
"09/18/2017","775.66","775.56","777.97","774.87","","0.34%"
"09/15/2017","773.07","775.64","775.64","771.67","","-0.28%"
"09/14/2017","775.27","774.16","776.09","772.76","","0.12%"
"09/13/2017","774.35","773.66","776.01","771.47","","-0.02%"
"09/12/2017","774.49","771.21","775.63","771.21","","0.53%"
"09/11/2017","770.44","764.28","770.44","764.28","","1.04%"
"09/08/2017","762.49","760.10","762.76","758.25","","0.15%"
"09/07/2017","761.35","759.57","763.31","758.21","","0.29%"
"09/06/2017","759.13","757.11","760.51","754.39","","0.06%"
"09/05/2017","758.64","759.61","763.06","758.03","","-0.12%"
"09/04/2017","759.57","761.32","761.32","758.69","","-0.52%"
"09/01/2017","763.56","760.36","765.01","760.36","","0.60%"
"08/31/2017","758.97","754.58","760.81","754.58","","0.78%"
"08/30/2017","753.11","750.82","754.33","750.80","","0.71%"
"08/29/2017","747.83","753.54","753.54","742.90","","-1.04%"
"08/28/2017","755.70","757.56","758.42","754.81","","-0.47%"
"08/25/2017","759.30","761.04","763.61","759.30","","-0.12%"
"08/24/2017","760.19","760.05","763.49","760.05","","0.17%"
"08/23/2017","758.91","762.53","763.79","757.48","","-0.50%"
"08/22/2017","762.73","757.87","763.07","757.87","","0.83%"
"08/21/2017","756.47","757.96","760.11","754.47","","-0.40%"
"08/18/2017","759.47","762.08","762.08","756.82","","-0.70%"
"08/17/2017","764.81","768.37","770.12","764.42","","-0.55%"
"08/16/2017","769.03","764.59","770.60","764.59","","0.69%"
"08/15/2017","763.76","764.18","766.37","762.43","","0.09%"
"08/14/2017","763.05","756.27","764.55","756.27","","1.08%"
"08/11/2017","754.89","760.00","760.00","753.76","","-1.04%"
"08/10/2017","762.83","769.48","769.48","761.56","","-0.87%"
"08/09/2017","769.53","774.54","774.54","767.14","","-0.73%"
"08/08/2017","775.21","773.59","776.40","771.48","","0.17%"
"08/07/2017","773.93","774.71","776.21","772.70","","-0.14%"
"08/04/2017","774.98","767.13","776.09","766.20","","0.96%"
"08/03/2017","767.62","766.64","768.82","764.04","","0.12%"
"08/02/2017","766.69","769.40","770.43","765.23","","-0.42%"
"08/01/2017","769.89","765.82","771.64","765.25","","0.64%"
"07/31/2017","765.02","766.18","769.52","764.46","","-0.13%"
"07/28/2017","766.01","770.95","770.95","763.79","","-1.04%"
"07/27/2017","774.06","774.22","776.74","772.42","","-0.10%"
"07/26/2017","774.84","770.82","776.84","770.82","","0.52%"
"07/25/2017","770.84","767.35","774.10","767.35","","0.41%"
"07/24/2017","767.72","770.29","770.85","765.23","","-0.24%"
"07/21/2017","769.56","776.87","778.46","767.23","","-1.02%"
"07/20/2017","777.48","780.10","784.10","775.18","","-0.38%"
"07/19/2017","780.45","776.86","780.76","775.65","","0.77%"
"07/18/2017","774.45","781.80","781.96","773.34","","-1.11%"
"07/17/2017","783.11","783.61","785.19","781.22","","0.01%"
"07/14/2017","783.06","782.23","783.06","780.33","","0.18%"
"07/13/2017","781.64","779.79","783.75","779.42","","0.32%"
"07/12/2017","779.12","767.67","780.50","767.67","","1.52%"
"07/11/2017","767.48","772.83","775.21","767.08","","-0.65%"
"07/10/2017","772.52","770.75","773.67","770.47","","0.38%"
"07/07/2017","769.56","769.82","769.86","766.83","","-0.06%"
"07/06/2017","770.06","775.19","770.77","766.06","","-0.66%"
"07/05/2017","775.19","773.78","775.79","771.41","","0.19%"
"07/04/2017","773.69","774.75","776.26","772.57","","-0.29%"
"07/03/2017","775.91","768.90","776.70","768.90","","1.07%"
"06/30/2017","767.72","770.36","774.65","767.03","","-0.34%"
"06/29/2017","770.32","781.54","784.62","769.43","","-1.32%"
"06/28/2017","780.65","778.87","782.18","772.94","","-0.04%"
"06/27/2017","780.94","786.31","786.31","780.12","","-0.79%"
"06/26/2017","787.14","785.72","790.91","785.72","","0.37%"
"06/23/2017","784.23","786.31","786.55","781.79","","-0.23%"
"06/22/2017","786.06","785.37","786.42","781.14","","0.02%"
"06/21/2017","785.94","786.30","787.13","780.55","","-0.17%"
"06/20/2017","787.31","792.88","795.51","787.31","","-0.70%"
"06/19/2017","792.83","788.55","793.86","788.55","","0.87%"
"06/16/2017","786.03","781.76","786.19","781.76","","0.66%"
"06/15/2017","780.87","783.84","783.84","776.19","","-0.39%"
"06/14/2017","783.90","787.68","791.71","783.90","","-0.29%"
"06/13/2017","786.20","783.22","787.71","783.22","","0.55%"
"06/12/2017","781.89","787.89","787.89","780.99","","-0.95%"
"06/09/2017","789.37","783.62","789.89","783.62","","0.32%"
"06/08/2017","786.84","787.13","789.59","785.28","","0.04%"
"06/07/2017","786.56","786.84","791.88","785.09","","-0.06%"
"06/06/2017","787.01","790.83","790.83","785.91","","-0.67%"
"06/05/2017","792.28","793.55","793.96","791.48","","-0.11%"
"06/02/2017","793.19","792.39","797.50","791.58","","0.24%"
"06/01/2017","791.33","786.85","791.87","786.85","","0.47%"
"05/31/2017","787.61","787.78","792.22","786.64","","-0.11%"
"05/30/2017","788.50","788.51","789.50","785.41","","-0.16%"
"05/29/2017","789.78","790.60","790.60","788.83","","-0.02%"
"05/26/2017","789.90","790.15","790.34","786.05","","-0.19%"
"05/25/2017","791.44","792.51","792.88","790.73","","-0.05%"
"05/24/2017","791.82","791.89","792.64","790.32","","0.11%"
"05/23/2017","790.97","788.47","792.17","787.84","","0.23%"
"05/22/2017","789.14","790.29","791.84","788.45","","-0.04%"
"05/19/2017","789.49","784.64","789.87","784.64","","0.60%"
"05/18/2017","784.78","787.55","787.55","779.28","","-0.44%"
"05/17/2017","788.24","795.53","796.90","786.23","","-1.19%"
"05/16/2017","797.76","797.08","798.83","795.42","","0.02%"
"05/15/2017","797.59","797.48","798.75","795.03","","0.14%"
"05/12/2017","796.44","794.15","796.44","793.55","","0.34%"
"05/11/2017","793.74","797.29","797.58","791.89","","-0.43%"
"05/10/2017","797.16","795.88","797.16","793.45","","0.18%"
"05/09/2017","795.70","792.87","796.55","792.87","","0.47%"
"05/08/2017","791.97","793.39","794.10","790.41","","-0.08%"
"05/05/2017","792.59","786.11","792.59","784.38","","0.69%"
"05/04/2017","787.17","782.52","787.17","782.52","","0.73%"
"05/03/2017","781.46","781.35","781.51","779.65","","-0.03%"
"05/02/2017","781.70","775.66","781.70","775.66","","0.81%"
"05/01/2017","775.42","775.91","776.13","775.28","","-0.12%"
"04/28/2017","776.32","776.79","777.50","775.61","","-0.15%"
"04/27/2017","777.49","777.91","778.34","775.56","","-0.17%"
"04/26/2017","778.83","774.54","779.12","773.93","","0.48%"
"04/25/2017","775.12","773.59","777.30","773.55","","0.24%"
"04/24/2017","773.29","759.02","773.58","759.02","","2.14%"
"04/21/2017","757.11","757.28","759.29","755.21","","0.02%"
"04/20/2017","756.93","754.62","757.91","753.36","","0.24%"
"04/19/2017","755.15","753.49","756.72","753.12","","0.26%"
"04/18/2017","753.21","762.34","763.25","753.21","","-1.09%"
"04/13/2017","761.50","763.03","763.03","760.03","","-0.32%"
"04/12/2017","763.98","763.74","768.00","763.38","","0.19%"
"04/11/2017","762.54","761.31","765.22","758.80","","-0.01%"
"04/10/2017","762.65","763.02","763.49","760.95","","0.05%"
"04/07/2017","762.26","759.73","762.26","757.53","","0.14%"
"04/06/2017","761.18","757.63","761.60","753.97","","0.23%"
"04/05/2017","759.41","759.31","762.65","758.86","","0.03%"
"04/04/2017","759.15","757.19","759.25","756.35","","0.20%"
"04/03/2017","757.66","763.37","764.55","757.61","","-0.47%"
"03/31/2017","761.27","759.66","762.00","756.53","","0.21%"
"03/30/2017","759.64","755.56","759.69","755.56","","0.57%"
"03/29/2017","755.30","752.59","755.44","751.68","","0.34%"
"03/28/2017","752.76","749.26","752.90","748.66","","0.61%"
"03/27/2017","748.18","748.98","748.98","744.03","","-0.39%"
"03/24/2017","751.11","751.84","751.86","748.86","","-0.17%"
"03/23/2017","752.39","746.17","752.39","745.13","","0.86%"
"03/22/2017","746.01","747.16","747.16","741.90","","-0.44%"
"03/21/2017","749.28","753.63","756.36","748.49","","-0.53%"
"03/20/2017","753.29","753.80","754.73","752.22","","-0.15%"
"03/17/2017","754.44","751.25","754.80","750.30","","0.18%"
"03/16/2017","753.06","748.85","753.13","748.85","","0.78%"
"03/15/2017","747.20","745.44","747.38","744.80","","0.44%"
"03/14/2017","743.92","745.61","745.67","742.19","","-0.32%"
"03/13/2017","746.29","743.51","747.17","743.40","","0.38%"
"03/10/2017","743.48","743.85","746.78","743.06","","0.09%"
"03/09/2017","742.78","741.97","743.87","739.18","","0.10%"
"03/08/2017","742.01","741.31","743.72","739.34","","0.08%"
"03/07/2017","741.41","742.97","743.75","740.08","","-0.27%"
"03/06/2017","743.39","745.71","745.71","741.70","","-0.52%"
"03/03/2017","747.29","746.64","747.29","744.49","","-0.10%"
"03/02/2017","748.04","747.59","749.11","746.63","","0.05%"
"03/01/2017","747.70","739.41","747.86","739.41","","1.48%"
"02/28/2017","736.81","735.72","737.60","734.61","","0.19%"
"02/27/2017","735.38","735.77","737.48","733.28","","-0.13%"
"02/24/2017","736.35","741.72","741.81","731.76","","-0.76%"
"02/23/2017","742.00","742.24","744.71","741.15","","-0.04%"
"02/22/2017","742.32","743.82","746.39","740.65","","0.00%"
"02/21/2017","742.34","737.97","743.42","735.46","","0.64%"
"02/20/2017","737.65","737.95","739.34","736.37","","0.22%"
"02/17/2017","736.03","736.13","736.87","731.10","","0.04%"
"02/16/2017","735.76","737.71","738.66","734.50","","-0.29%"
"02/15/2017","737.89","736.31","739.13","735.46","","0.35%"
"02/14/2017","735.34","735.28","735.65","733.24","","0.02%"
"02/13/2017","735.20","730.62","736.73","730.62","","0.74%"
"02/10/2017","729.77","729.15","731.18","727.58","","0.17%"
"02/09/2017","728.56","724.12","729.06","723.45","","0.79%"
"02/08/2017","722.82","722.61","724.95","718.55","","0.33%"
"02/07/2017","720.44","718.84","722.68","717.76","","0.32%"
"02/06/2017","718.16","723.60","724.74","717.97","","-0.68%"
"02/03/2017","723.05","720.30","724.52","719.95","","0.58%"
"02/02/2017","718.85","720.37","722.03","717.76","","-0.31%"
"02/01/2017","721.11","717.11","724.34","717.11","","0.86%"
"01/31/2017","714.99","719.68","722.40","714.99","","-0.67%"
"01/30/2017","719.82","726.38","726.38","718.70","","-1.03%"
"01/27/2017","727.33","728.84","728.93","725.28","","-0.30%"
"01/26/2017","729.55","729.39","732.24","728.53","","0.25%"
"01/25/2017","727.75","720.70","728.40","720.70","","1.29%"
"01/24/2017","718.48","717.25","719.46","716.59","","0.25%"
"01/23/2017","716.67","718.93","718.93","714.51","","-0.43%"
"01/20/2017","719.74","719.53","721.83","717.37","","-0.07%"
"01/19/2017","720.26","720.97","722.82","717.89","","-0.05%"
"01/18/2017","720.62","719.74","721.63","716.59","","0.18%"
"01/17/2017","719.33","719.90","721.99","715.45","","-0.15%"
"01/16/2017","720.43","723.51","723.51","720.43","","-0.81%"
"01/13/2017","726.30","720.71","726.30","720.71","","0.95%"
"01/12/2017","719.49","722.90","723.36","718.42","","-0.65%"
"01/11/2017","724.23","722.98","727.17","720.15","","0.23%"
"01/10/2017","722.58","721.43","723.11","718.95","","0.11%"
"01/09/2017","721.76","724.60","725.45","720.50","","-0.49%"
"01/06/2017","725.28","724.53","725.95","723.08","","-0.05%"
"01/05/2017","725.66","722.43","726.22","721.73","","0.11%"
"01/04/2017","724.84","725.54","726.69","722.24","","-0.12%"
"01/03/2017","725.74","722.82","728.42","722.82","","0.70%"
"01/02/2017","720.70","716.86","721.85","716.19","","0.49%"
"12/30/2016","717.21","714.84","717.68","712.07","","0.32%"
